adminregion,ain,assessorid,bathrooms,bedrooms,center_lat,center_lon,cluster,effectiveyearbuilt,istaxableparcel,location_1,location_1_address,nettaxablevalue,parcelboundarydescription,parcelclassification,propertylocation,recordingdate,roll_fixtureexemp,roll_fixturevalue,roll_homeownersexemp,roll_impbaseyear,roll_impvalue,roll_landbaseyear,roll_landvalue,roll_perspropexemp,roll_perspropvalue,roll_realestateexemp,roll_totalexemption,roll_totalvalue,roll_totlandimp,rollyear,rowid,situscity,situsdirection,situsfraction,situshouseno,situsstreet,situsunit,situszip,situszip5,sqftmain,taxratearea,taxratearea_city,totbuildingdatalines,units,usecode,usecodedescchar1,usecodedescchar2,usecodedescchar3,usecodedescchar4,usetype,yearbuilt,sqft_value
09,5154010025,5154-010-025,4,6,34.06648112,-118.27211002,09440,1956,Y,"{'type': 'Point', 'coordinates': [-118.27211002, 34.06648112]}",2ND ST,252311,TRACT # 5383 LOT   44, ,2211 W 2ND ST  LOS ANGELES CA  90057,19941110,0,0,0,1986,168212,1986,84099,0,0,0,0,252311,252311,2016,20165154010025,LOS ANGELES CA,W, ,2211,2ND ST, ,90057-2001,90057,3762,00067,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1940,67.06831472620946
09,5154022006,5154-022-006,0,0,34.06150962,-118.27008076,09440,1915,Y,"{'type': 'Point', 'coordinates': [-118.27008076, 34.06150962]}",BONNIE BRAE ST,621319,SUNSET TRACT AS PER BK 11 PG 41 OF M R LOT    7 BLK    E, ,306 S BONNIE BRAE ST  LOS ANGELES CA  90057,20131224,0,0,0,2014,207106,2014,414213,0,0,0,0,621319,621319,2016,20165154022006,LOS ANGELES CA,S, ,306,BONNIE BRAE ST, ,90057-3017,90057,3952,12706,LOS ANGELES,1,0,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,0,157.21634615384616
09,5154010028,5154-010-028,5,5,34.06683269,-118.27257886,09440,1929,Y,"{'type': 'Point', 'coordinates': [-118.27257886, 34.06683269]}",2ND ST,304081,TRACT # 5383 LOT   47, ,2227 W 2ND ST  LOS ANGELES CA  90057,19990811,0,0,14000,2000,150602,2000,167479,0,0,0,14000,318081,318081,2016,20165154010028,LOS ANGELES CA,W, ,2227,2ND ST, ,90057-2001,90057,2656,00067,LOS ANGELES,2,5,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1924,119.75941265060241
09,5154023012,5154-023-012,4,6,34.06045088,-118.26980088,09440,1939,Y,"{'type': 'Point', 'coordinates': [-118.26980088, 34.06045088]}",4TH ST,615000,SUNSET TRACT AS PER BK 11 PG 41 OF M R LOT   12 BLK    D, ,1808 W 4TH ST  LOS ANGELES CA  90057,20150806,0,0,0,2016,165000,2016,450000,0,0,0,0,615000,615000,2016,20165154023012,LOS ANGELES CA,W, ,1808,4TH ST, ,90057-3002,90057,3512,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1939,175.11389521640092
09,5155007012,5155-007-012,4,4,34.07015362,-118.28407955,09440,1916,Y,"{'type': 'Point', 'coordinates': [-118.28407955, 34.07015362]}",HOOVER ST,199361,DIAMOND ST TRACT NE 5 FT OF LOT 12 MEASURED ON SE LINE OF SD LOT AND ALL OF LOT   13 BLK    5, ,212 S HOOVER ST  LOS ANGELES CA  90004,20010516,0,0,7000,1997,71537,1997,134824,0,0,0,7000,206361,206361,2016,20165155007012,LOS ANGELES CA,S, ,212,HOOVER ST, ,90004-6106,90004,3700,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,55.77324324324324
09,5154017014,5154-017-014,4,4,34.06509169,-118.27534596,09440,1959,Y,"{'type': 'Point', 'coordinates': [-118.27534596, 34.06509169]}",MIRAMAR ST,169177,NORTH KNOB HILL TRACT LOT   65, ,2340 MIRAMAR ST  LOS ANGELES CA  90057,20011231,0,0,0,2002,492,2002,168465,0,220,0,0,169177,168957,2016,20165154017014,LOS ANGELES CA, , ,2340,MIRAMAR ST, ,90057-2110,90057,2659,00067,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1906,63.6242948476871
09,5154037030,5154-037-030,4,5,34.06209284,-118.27683748,09440,1942,Y,"{'type': 'Point', 'coordinates': [-118.27683748, 34.06209284]}",PARK VIEW ST,353901,KNOB HILL TRACT AS PER BK 10 PG 97 OF M R LOT   29 BLK    M, ,518 S PARK VIEW ST  LOS ANGELES CA  90057,20030822,0,0,7000,2003,112465,2003,248436,0,0,0,7000,360901,360901,2016,20165154037030,LOS ANGELES CA,S, ,518,PARK VIEW ST, ,90057-2763,90057,3721,12706,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1904,96.99032518140285
09,5155002011,5155-002-011,4,0,34.07101708,-118.28304729,09440,1908,Y,"{'type': 'Point', 'coordinates': [-118.28304729, 34.07101708]}",VENDOME ST,404535,DIAMOND ST TRACT LOT    9 BLK    6, ,133 S VENDOME ST  LOS ANGELES CA  90057,20100519,0,0,0,2010,186456,2010,218079,0,0,0,0,404535,404535,2016,20165155002011,LOS ANGELES CA,S, ,133,VENDOME ST, ,90057-1115,90057,2892,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1908,139.88070539419087
09,5154012012,5154-012-012,4,2,34.06544278,-118.27478372,09440,1926,Y,"{'type': 'Point', 'coordinates': [-118.27478372, 34.06544278]}",MIRAMAR ST,399180,NORTH KNOB HILL TRACT LOT   50, ,2331 MIRAMAR ST  LOS ANGELES CA  90057,20130827,0,0,0,2014,88020,2014,310660,0,500,0,0,399180,398680,2016,20165154012012,LOS ANGELES CA, , ,2331,MIRAMAR ST, ,90057-2117,90057,2456,00067,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1924,162.53257328990227
09,5154017009,5154-017-009,4,0,34.06480141,-118.27468959,09440,0,Y,"{'type': 'Point', 'coordinates': [-118.27468959, 34.06480141]}",MIRAMAR ST,168957,NORTH KNOB HILL TRACT LOT   60, ,2318 MIRAMAR ST  LOS ANGELES CA  90057,20011231,0,0,0,2002,492,2002,168465,0,0,0,0,168957,168957,2016,20165154017009,LOS ANGELES CA, , ,2318,MIRAMAR ST, ,90057-2110,90057,1849,00067,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1924,91.3775013520822
09,5154026008,5154-026-008,5,7,34.05983980,-118.27191563,09440,1953,Y,"{'type': 'Point', 'coordinates': [-118.27191563, 34.0598398]}",BONNIE BRAE ST,348677,SUNSET TRACT SW 0.25 FT OF NW 126.50 FT AND NE 49.75 FT OF LOT   10 BLK    B, ,451 S BONNIE BRAE ST  LOS ANGELES CA  90057,20090701,0,0,0,2003,165162,2003,183515,0,0,0,0,348677,348677,2016,20165154026008,LOS ANGELES CA,S, ,451,BONNIE BRAE ST, ,90057-3009,90057,4291,12706,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1920,81.25774877650898
09,5154024008,5154-024-008,4,4,34.05967951,-118.27121761,09440,1921,Y,"{'type': 'Point', 'coordinates': [-118.27121761, 34.05967951]}",BONNIE BRAE ST,70820,SUNSET TRACT AS PER BK 11 PG 41 OF M R LOT    9 BLK    C, ,446 S BONNIE BRAE ST  LOS ANGELES CA  90057,20030508,0,0,7000,1975,36838,1975,40982,0,0,0,7000,77820,77820,2016,20165154024008,LOS ANGELES CA,S, ,446,BONNIE BRAE ST, ,90057-3015,90057,4835,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1921,16.095139607032056
09,5154033014,5154-033-014,8,8,34.06159363,-118.27535784,09440,1907,Y,"{'type': 'Point', 'coordinates': [-118.27535784, 34.06159363]}",LAKE ST,339999,KNOB HILL TRACT AS PER BK 10 PG 97 OF M R LOT   13 BLK    L, ,451 S LAKE ST  LOS ANGELES CA  90057,20120215,0,0,0,1998,218744,1998,121255,0,0,0,0,339999,339999,2016,20165154033014,LOS ANGELES CA,S, ,451,LAKE ST, ,90057-2703,90057,6370,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1907,53.37503924646782
09,5155006018,5155-006-018,4,4,34.06937548,-118.28342367,09440,1917,Y,"{'type': 'Point', 'coordinates': [-118.28342367, 34.06937548]}",VENDOME ST,1076165,DIAMOND ST TRACT LOT   23 BLK    4, ,228 S VENDOME ST  LOS ANGELES CA  90057,20140919,0,0,0,2015,467015,2015,609150,0,0,0,0,1076165,1076165,2016,20165155006018,LOS ANGELES CA,S, ,228,VENDOME ST, ,90057-1118,90057,3480,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1917,309.242816091954
09,5154015016,5154-015-016,8,12,34.06597665,-118.27523825,09440,1924,Y,"{'type': 'Point', 'coordinates': [-118.27523825, 34.06597665]}",PARK VIEW ST,726623,NORTH KNOB HILL TRACT NE 1 FT OF LOT 71 AND ALL OF LOT   72, ,253 S PARK VIEW ST  LOS ANGELES CA  90057,20130611,0,0,0,2004,246208,2004,480415,0,0,0,0,726623,726623,2016,20165154015016,LOS ANGELES CA,S, ,253,PARK VIEW ST, ,90057-2049,90057,7634,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1920,95.18247314645009
09,5154013014,5154-013-014,4,4,34.06627969,-118.27413040,09440,1929,Y,"{'type': 'Point', 'coordinates': [-118.2741304, 34.06627969]}",CRANDALL ST,377251,NORTH KNOB HILL TRACT LOT COM AT MOST E COR OF LOT 28 TH SW ON NW LINE OF CRANDALL ST 61.75 FT TH N 62¢26' W 56.14 FT TH N 27¢58' E 50 FT TH S 62¢26' E 92.07 FT TO BEG PART OF LOT   28, ,235 CRANDALL ST  LOS ANGELES CA  90057,20140505,0,0,0,2008,44380,2008,332871,0,0,0,0,377251,377251,2016,20165154013014,LOS ANGELES CA, , ,235,CRANDALL ST, ,90057-2005,90057,2881,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1929,130.94446372787226
09,5154035004,5154-035-004,4,4,34.06430080,-118.27685773,09440,1920,Y,"{'type': 'Point', 'coordinates': [-118.27685773, 34.0643008]}",4TH ST,233948,KNOB HILL TRACT AS PER BK 10 PG 97 OF M R LOT    4 BLK    I, ,2411 W 4TH ST  LOS ANGELES CA  90057,20000602,0,0,0,2000,116844,2000,116844,0,260,0,0,233948,233688,2016,20165154035004,LOS ANGELES CA,W, ,2411,4TH ST, ,90057-1803,90057,1915,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1920,122.16605744125326
09,5154015005,5154-015-005,4,2,34.06610275,-118.27573855,09440,1922,Y,"{'type': 'Point', 'coordinates': [-118.27573855, 34.06610275]}",CARONDELET ST,170341,CORONADO TERRACE TRACT LOT   44, ,244 S CARONDELET ST  LOS ANGELES CA  90057,20031126,0,0,7000,1995,56745,1995,120596,0,0,0,7000,177341,177341,2016,20165154015005,LOS ANGELES CA,S, ,244,CARONDELET ST, ,90057-2043,90057,2265,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1922,78.2962472406181
09,5155007013,5155-007-013,8,12,34.07026322,-118.28403458,09440,1987,Y,"{'type': 'Point', 'coordinates': [-118.28403458, 34.07026322]}",HOOVER ST,728162,DIAMOND ST TRACT LOT   14 BLK    5, ,210 S HOOVER ST  LOS ANGELES CA  90004,20120730,0,0,0,2013,364081,2013,364081,0,0,0,0,728162,728162,2016,20165155007013,LOS ANGELES CA,S, ,210,HOOVER ST, ,90004-6105,90004,3945,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1987,184.57845373891
09,5154008021,5154-008-021,4,8,34.06586162,-118.27178543,09440,1964,Y,"{'type': 'Point', 'coordinates': [-118.27178543, 34.06586162]}",LAKE ST,278282,TRACT # 5383 LOT   26, ,206 S LAKE ST  LOS ANGELES CA  90057,20110131,0,0,0,1983,187433,1983,90849,0,0,0,0,278282,278282,2016,20165154008021,LOS ANGELES CA,S, ,206,LAKE ST, ,90057-2104,90057,3680,00067,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1937,75.62010869565218
09,5154023016,5154-023-016,4,6,34.05983858,-118.27019837,09440,1936,Y,"{'type': 'Point', 'coordinates': [-118.27019837, 34.05983858]}",MARYLAND ST,416668,SUNSET TRACT AS PER BK 11 PG 41 OF M R LOT   18 BLK    D, ,1803 MARYLAND ST  LOS ANGELES CA  90057,20110225,0,0,0,2011,200217,2011,216451,0,0,0,0,416668,416668,2016,20165154023016,LOS ANGELES CA, , ,1803,MARYLAND ST, ,90057-4450,90057,4083,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1936,102.04947342640216
09,5155003020,5155-003-020,4,4,34.07127467,-118.28220864,09440,1913,Y,"{'type': 'Point', 'coordinates': [-118.28220864, 34.07127467]}",VENDOME ST,77111,DIAMOND ST TRACT LOT   25 BLK    3, ,114 S VENDOME ST  LOS ANGELES CA  90057,20110225,0,0,0,1976,36321,1976,40790,0,0,0,0,77111,77111,2016,20165155003020,LOS ANGELES CA,S, ,114,VENDOME ST, ,90057-1116,90057,3520,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1913,21.90653409090909
09,5154008014,5154-008-014,4,8,34.06539411,-118.27152865,09440,1923,Y,"{'type': 'Point', 'coordinates': [-118.27152865, 34.06539411]}",ALVARADO ST,489201,TRACT # 5383 LOT   18, ,155 S ALVARADO ST  LOS ANGELES CA  90057,20090114,0,0,0,1992,121734,1992,367467,0,0,0,0,489201,489201,2016,20165154008014,LOS ANGELES CA,S, ,155,ALVARADO ST, ,90057-2217,90057,5440,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1923,89.9266544117647
09,5154015004,5154-015-004,4,12,34.06622418,-118.27566132,09440,1962,Y,"{'type': 'Point', 'coordinates': [-118.27566132, 34.06622418]}",CARONDELET ST,356524,CORONADO TERRACE TRACT LOT   43, ,240 S CARONDELET ST  LOS ANGELES CA  90057,20060623,0,0,7000,2000,175271,2000,188253,0,0,0,7000,363524,363524,2016,20165154015004,LOS ANGELES CA,S, ,240,CARONDELET ST, ,90057-2060,90057,3750,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1955,96.93973333333334
09,5154029016,5154-029-016,4,4,34.05980443,-118.27359404,09440,1908,Y,"{'type': 'Point', 'coordinates': [-118.27359404, 34.05980443]}",WESTLAKE AVE,239977,EXTENSION OF THE NOB HILL TRACT LOT   42, ,503 S WESTLAKE AVE  LOS ANGELES CA  90057,19991217,0,0,7000,2000,64912,2000,181765,0,300,0,7000,246977,246677,2016,20165154029016,LOS ANGELES CA,S, ,503,WESTLAKE AVE, ,90057-2976,90057,3312,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1908,74.5703502415459
09,5154013009,5154-013-009,4,5,34.06669909,-118.27404045,09440,1932,Y,"{'type': 'Point', 'coordinates': [-118.27404045, 34.06669909]}",PARK VIEW ST,442308,NORTH KNOB HILL TRACT LOT   25, ,212 S PARK VIEW ST  LOS ANGELES CA  90057,20040324,0,0,7000,2004,155756,2004,293552,0,0,0,7000,449308,449308,2016,20165154013009,LOS ANGELES CA,S, ,212,PARK VIEW ST, ,90057-2012,90057,3328,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1928,135.00841346153845
09,5154027008,5154-027-008,4,4,34.06117264,-118.27105015,09440,1911,Y,"{'type': 'Point', 'coordinates': [-118.27105015, 34.06117264]}",BONNIE BRAE ST,564845,SUNSET TRACT AS PER BK 11 PG 41 OF M R LOT   21 BLK    B, ,329 S BONNIE BRAE ST  LOS ANGELES CA  90057,20120910,0,0,0,2013,200764,2013,364081,0,0,0,0,564845,564845,2016,20165154027008,LOS ANGELES CA,S, ,329,BONNIE BRAE ST, ,90057-3018,90057,4508,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1911,125.29835847382431
09,5154014030,5154-014-030,4,4,34.06756138,-118.27424300,09440,1949,Y,"{'type': 'Point', 'coordinates': [-118.274243, 34.06756138]}",PARK VIEW ST,370739,NORTH KNOB HILL TR EX OF ST LOT 85, ,121 S PARK VIEW ST  LOS ANGELES CA  90057,20150904,0,0,0,2004,90950,2004,279789,0,0,0,0,370739,370739,2016,20165154014030,LOS ANGELES CA,S, ,121,PARK VIEW ST, ,90057-2009,90057,2411,00067,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1911,153.769805060141
09,5155007011,5155-007-011,4,4,34.07002352,-118.28411523,09440,1916,Y,"{'type': 'Point', 'coordinates': [-118.28411523, 34.07002352]}",HOOVER ST,619497,DIAMOND ST TRACT SW 50 FT OF NE 55 FT MEASURED ON SE LINE OF LOT   12 BLK    5, ,216 S HOOVER ST  LOS ANGELES CA  90004,20140528,0,0,7000,2014,56953,2014,569544,0,0,0,7000,626497,626497,2016,20165155007011,LOS ANGELES CA,S, ,216,HOOVER ST, ,90004-6106,90004,4096,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,152.953369140625
09,5156005023,5156-005-023,4,7,34.07389941,-118.28288693,09440,1940,Y,"{'type': 'Point', 'coordinates': [-118.28288693, 34.07389941]}",ROBINSON ST,251223,DIAMOND ST TRACT NE 5 FT OF LOT 27 AND ALL OF LOT   28 BLK   10, ,154 ROBINSON ST  LOS ANGELES CA  90026,19960123,0,0,7000,1995,104992,1995,153231,0,0,0,7000,258223,258223,2016,20165156005023,LOS ANGELES CA, , ,154,ROBINSON ST, ,90026-4630,90026,3094,00067,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1926,83.45927601809954
09,5156004011,5156-004-011,4,4,34.07316502,-118.28403003,09440,1928,Y,"{'type': 'Point', 'coordinates': [-118.28403003, 34.07316502]}",ROBINSON ST,794803,DIAMOND ST TRACT LOT   11 BLK   12, ,113 ROBINSON ST  LOS ANGELES CA  90026,20050415,0,0,0,2005,206058,2005,588745,0,0,0,0,794803,794803,2016,20165156004011,LOS ANGELES CA, , ,113,ROBINSON ST, ,90026-4629,90026,3184,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1923,249.62405778894473
09,5155021007,5155-021-007,4,4,34.06510547,-118.28048521,09440,1925,Y,"{'type': 'Point', 'coordinates': [-118.28048521, 34.06510547]}",BENTON WAY,217172,TRACT # 91 SW 40 FT OF NW 66'9 FT OF LOT  107, ,400 S BENTON WAY  LOS ANGELES CA  90057,20070607,0,0,0,1999,135073,1999,82099,0,0,0,0,217172,217172,2016,20165155021007,LOS ANGELES CA,S, ,400,BENTON WAY, ,90057-1704,90057,2762,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1924,78.62853005068791
09,5155024013,5155-024-013,4,4,34.06853885,-118.27692842,09440,1930,Y,"{'type': 'Point', 'coordinates': [-118.27692842, 34.06853885]}",RAMPART BLVD,227517,TRACT # 91 LOT   47, ,126 S RAMPART BLVD  LOS ANGELES CA  90057,20000606,0,0,0,2000,63612,2000,163585,0,320,0,0,227517,227197,2016,20165155024013,LOS ANGELES CA,S, ,126,RAMPART BLVD, ,90057-1483,90057,3017,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1918,75.41166721909181
09,5155028023,5155-028-023,4,4,34.06261362,-118.28026965,09440,1924,Y,"{'type': 'Point', 'coordinates': [-118.28026965, 34.06261362]}",CORONADO ST,227521,RAMPART HEIGHTS DIV A SW 43 FT OF LOT   73, ,559 S CORONADO ST  LOS ANGELES CA  90057,20050524,0,0,0,2000,104186,2000,123335,0,0,0,0,227521,227521,2016,20165155028023,LOS ANGELES CA,S, ,559,CORONADO ST, ,90057-1815,90057,3175,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1922,71.66015748031496
09,5155028020,5155-028-020,2,4,34.06297224,-118.28048984,09440,1922,Y,"{'type': 'Point', 'coordinates': [-118.28048984, 34.06297224]}",RAMPART BLVD,553778,TRACT # 91 LOT   90, ,520 S RAMPART BLVD  LOS ANGELES CA  90057,20120628,0,0,0,2012,233427,2012,318311,0,2040,0,0,553778,551738,2016,20165155028020,LOS ANGELES CA,S, ,520,RAMPART BLVD, ,90057-2603,90057,7866,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1922,70.40147470124587
09,5155030011,5155-030-011,0,0,34.06287863,-118.27946090,09440,1922,Y,"{'type': 'Point', 'coordinates': [-118.2794609, 34.06287863]}",CORONADO ST,311468,KNOB HILL TRACT AS PER BK 10 PG 97 OF M R SW 55 FT OF NE 105 FT OF LOTS 11 AND LOT   12 BLK    E, ,542 S CORONADO ST  LOS ANGELES CA  90057,20131216,0,0,0,2014,124263,2014,186395,0,810,0,0,311468,310658,2016,20165155030011,LOS ANGELES CA,S, ,542,CORONADO ST, ,90057-1836,90057,3996,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,0,77.94494494494495
09,5155034016,5155-034-016,4,7,34.06740261,-118.27571886,09440,1924,Y,"{'type': 'Point', 'coordinates': [-118.27571886, 34.06740261]}",CARONDELET ST,255766,CORONADO TERRACE TRACT LOT   26, ,201 S CARONDELET ST  LOS ANGELES CA  90057,19961206,0,0,7000,1997,125191,1997,137575,0,0,0,7000,262766,262766,2016,20165155034016,LOS ANGELES CA,S, ,201,CARONDELET ST, ,90057-2015,90057,4327,00067,LOS ANGELES,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1921,60.72706262999769
09,5156003007,5156-003-007,4,4,34.07540503,-118.28261115,09440,1956,Y,"{'type': 'Point', 'coordinates': [-118.28261115, 34.07540503]}",ROBINSON ST,381948,TRACT NO 1167 LOT    7 BLK    A, ,245 ROBINSON ST  LOS ANGELES CA  90026,19920415,0,0,0,1992,238557,1992,143391,0,0,0,0,381948,381948,2016,20165156003007,LOS ANGELES CA, , ,245,ROBINSON ST, ,90026-4509,90026,3723,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1911,102.5914585012087
09,5155031020,5155-031-020,4,4,34.06414032,-118.27867525,09440,1953,Y,"{'type': 'Point', 'coordinates': [-118.27867525, 34.06414032]}",CORONADO ST,514071,KNOB HILL TRACT AS PER BK 10 PG 97 OF M R NW 112 FT OF LOT   17 BLK    F, ,422 S CORONADO ST  LOS ANGELES CA  90057,20100810,0,0,0,2011,189394,2011,324677,0,0,0,0,514071,514071,2016,20165155031020,LOS ANGELES CA,S, ,422,CORONADO ST, ,90057-1899,90057,2598,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1953,197.87182448036953
09,5155030006,5155-030-006,4,8,34.06293906,-118.27835106,09440,1918,Y,"{'type': 'Point', 'coordinates': [-118.27835106, 34.06293906]}",OCEAN VIEW AVE,549081,KNOB HILL TRACT AS PER BK 10 PG 97 OF M R NW 3 FT MEASURED ON NE LINE OF LOT 5 AND ALL OF LOT    6 BLK    E, ,2507 OCEAN VIEW AVE  LOS ANGELES CA  90057,20020225,0,0,0,2002,249582,2002,299499,0,0,0,0,549081,549081,2016,20165155030006,LOS ANGELES CA, , ,2507,OCEAN VIEW AVE, ,90057-1819,90057,5366,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1918,102.32594111069699
09,5155021016,5155-021-016,4,12,34.06559461,-118.27978500,09440,1922,Y,"{'type': 'Point', 'coordinates': [-118.279785, 34.06559461]}",RAMPART BLVD,653329,TRACT # 91 NE 52 FT OF SE 140 FT OF LOT 111 AND SW 6 FT OF SE 140 FT OF LOT  112, ,335 S RAMPART BLVD  LOS ANGELES CA  90057,20090424,0,0,0,2009,217561,2009,435128,0,640,0,0,653329,652689,2016,20165155021016,LOS ANGELES CA,S, ,335,RAMPART BLVD, ,90057-1711,90057,5675,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1922,115.12405286343612
09,5155033014,5155-033-014,4,4,34.06594570,-118.27664629,09440,1936,Y,"{'type': 'Point', 'coordinates': [-118.27664629, 34.0659457]}",CARONDELET ST,256241,CORONADO TERRACE TRACT LOT   14, ,261 S CARONDELET ST  LOS ANGELES CA  90057,20100203,0,0,0,2010,38162,2010,218079,0,0,0,0,256241,256241,2016,20165155033014,LOS ANGELES CA,S, ,261,CARONDELET ST, ,90057-2044,90057,2108,00067,LOS ANGELES,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1922,121.55645161290323
09,5155031007,5155-031-007,6,5,34.06392385,-118.27688474,09440,1955,Y,"{'type': 'Point', 'coordinates': [-118.27688474, 34.06392385]}",PARK VIEW ST,670065,KNOB HILL TRACT AS PER BK 10 PG 97 OF M R SE 100 FT OF LOT    6 BLK    F, ,"401 S PARK VIEW ST, APT    A  LOS ANGELES CA  90057",20140710,0,0,0,2015,203050,2015,467015,0,0,0,0,670065,670065,2016,20165155031007,LOS ANGELES CA,S, ,401,PARK VIEW ST,APT    A,90057-1834,90057,3252,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1954,206.0470479704797
09,5155035002,5155-035-002,4,8,34.06852988,-118.27576353,09440,1925,Y,"{'type': 'Point', 'coordinates': [-118.27576353, 34.06852988]}",CORONADO ST,1052384,TRACT # 4918 LOT    3, ,112 S CORONADO ST  LOS ANGELES CA  90057,20150925,0,0,7000,2006,365943,2006,692641,0,800,0,7000,1059384,1058584,2016,20165155035002,LOS ANGELES CA,S, ,112,CORONADO ST, ,90057-1475,90057,5588,00067,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1925,189.58196134574086
09,5155021017,5155-021-017,8,8,34.06583324,-118.28001963,09440,1978,Y,"{'type': 'Point', 'coordinates': [-118.28001963, 34.06583324]}",BENTON WAY,413538,TRACT # 91 NE 20 FT OF NW 66'9 FT OF LOT 111 AND NW 66'9 FT OF LOT  112, ,328 S BENTON WAY  LOS ANGELES CA  90057,19870227,0,0,7000,1987,294384,1987,126154,0,0,0,7000,420538,420538,2016,20165155021017,LOS ANGELES CA,S, ,328,BENTON WAY, ,90057-1715,90057,4200,12706,LOS ANGELES,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1978,100.12809523809524
